source	target	value	LR_pair	model	tissue	strain	treatment	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
Excitatory neuron	Inhibitory neuron	0.115110273293921	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Inhibitory neuron	Inhibitory neuron	0.115282942963084	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Myelinating OL	Inhibitory neuron	0.167351319722256	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
OPC	Inhibitory neuron	0.134822741648158	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Tanycyte	Inhibitory neuron	0.0285429572417567	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Astrocyte	Myelinating OL	0.0731318380416673	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Avp+ neuron	Myelinating OL	0.070594236580678	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Ependymal cell	Myelinating OL	0.0161444719267698	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Excitatory neuron	Myelinating OL	0.0687721108518071	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Inhibitory neuron	Myelinating OL	0.068880682208062	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Myelinating OL	Myelinating OL	0.102417287925428	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
OPC	Myelinating OL	0.0812781058204891	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Tanycyte	Myelinating OL	0.0164067423269188	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Astrocyte	OPC	0.218868399110382	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Avp+ neuron	OPC	0.212432900629948	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Ependymal cell	OPC	0.0550636982783517	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Excitatory neuron	OPC	0.207768163334929	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Inhibitory neuron	OPC	0.208047145153425	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Myelinating OL	OPC	0.288357380116573	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
OPC	OPC	0.239061397226347	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Tanycyte	OPC	0.0559222827226341	NCAM1_NCAM2	AngII	HYP	C57BL/6	AngII 28d	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2
Astrocyte	Avp+ neuron	0.0315235228364283	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Avp+ neuron	Avp+ neuron	0.0303823621078412	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Ependymal cell	Avp+ neuron	0.00672387535826415	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Excitatory neuron	Avp+ neuron	0.0295651382335963	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Inhibitory neuron	Avp+ neuron	0.0296137814300242	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Myelinating OL	Avp+ neuron	0.0449551748871234	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
OPC	Avp+ neuron	0.0352110496993278	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Tanycyte	Avp+ neuron	0.00683416921298902	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Astrocyte	Excitatory neuron	0.0306494455171057	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Avp+ neuron	Excitatory neuron	0.0295389615520601	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Ependymal cell	Excitatory neuron	0.00653279879075516	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Excitatory neuron	Excitatory neuron	0.0287437509346797	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Inhibitory neuron	Excitatory neuron	0.0287910828058493	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Myelinating OL	Excitatory neuron	0.043725482405763	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
OPC	Excitatory neuron	0.034238340158713	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Tanycyte	Excitatory neuron	0.00663997930859123	NCAM1_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM1_L1CAM	NCAM	Ncam1	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - L1cam
Astrocyte	Avp+ neuron	0.00919242653561582	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
Avp+ neuron	Avp+ neuron	0.00655026174701606	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
Excitatory neuron	Avp+ neuron	0.0222177697727463	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
Inhibitory neuron	Avp+ neuron	0.0179241322100199	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
Myelinating OL	Avp+ neuron	0.0102552851172853	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
OPC	Avp+ neuron	0.0354896541760981	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
Astrocyte	Excitatory neuron	0.00893183041944776	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
Avp+ neuron	Excitatory neuron	0.00636408725502204	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
Excitatory neuron	Excitatory neuron	0.0215959665914658	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
Inhibitory neuron	Excitatory neuron	0.017420353110614	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
Myelinating OL	Excitatory neuron	0.0099648610579694	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
OPC	Excitatory neuron	0.0345095234482347	NCAM2_L1CAM	AngII	HYP	C57BL/6	AngII 28d	NCAM2_L1CAM	NCAM	Ncam2	L1cam					KEGG: mmu04514	Cell-Cell Contact	Ncam2  - L1cam
Astrocyte	Astrocyte	0.151108171070804	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Avp+ neuron	Astrocyte	0.108730205902967	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Ependymal cell	Astrocyte	0.0330022694585774	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Excitatory neuron	Astrocyte	0.179768625434591	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Fibroblast	Astrocyte	0.042505188019992	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Inhibitory neuron	Astrocyte	0.191669531793631	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
OPC	Astrocyte	0.182959047589539	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Tanycyte	Astrocyte	0.0557386922539804	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Astrocyte	Avp+ neuron	0.108730205902967	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Avp+ neuron	Avp+ neuron	0.0771568258637063	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Ependymal cell	Avp+ neuron	0.0228550805276038	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Excitatory neuron	Avp+ neuron	0.130589387211422	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Fibroblast	Avp+ neuron	0.0295253552483243	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Inhibitory neuron	Avp+ neuron	0.139789430061396	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
OPC	Avp+ neuron	0.133048582819046	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Tanycyte	Avp+ neuron	0.0388818384106734	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Astrocyte	Ependymal cell	0.0330022694585774	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Avp+ neuron	Ependymal cell	0.0228550805276038	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Ependymal cell	Ependymal cell	0.00650082711124193	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Excitatory neuron	Ependymal cell	0.0403258982836557	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Fibroblast	Ependymal cell	0.00843932210570361	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Inhibitory neuron	Ependymal cell	0.0434849232747118	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
OPC	Ependymal cell	0.0411657797645728	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Tanycyte	Ependymal cell	0.0111907668834041	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Astrocyte	Excitatory neuron	0.179768625434591	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Avp+ neuron	Excitatory neuron	0.130589387211422	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Ependymal cell	Excitatory neuron	0.0403258982836557	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Excitatory neuron	Excitatory neuron	0.212504266617804	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Fibroblast	Excitatory neuron	0.0518246182505856	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Inhibitory neuron	Excitatory neuron	0.225975261981607	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
OPC	Excitatory neuron	0.216122580496972	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Tanycyte	Excitatory neuron	0.0677543045416969	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Astrocyte	Fibroblast	0.042505188019992	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Avp+ neuron	Fibroblast	0.0295253552483243	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Ependymal cell	Fibroblast	0.00843932210570361	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Excitatory neuron	Fibroblast	0.0518246182505856	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Fibroblast	Fibroblast	0.010949490206054	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Inhibitory neuron	Fibroblast	0.0558320171297581	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
OPC	Fibroblast	0.0528907886033049	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Tanycyte	Fibroblast	0.0145073433402036	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Astrocyte	Inhibitory neuron	0.191669531793631	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Avp+ neuron	Inhibitory neuron	0.139789430061396	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Ependymal cell	Inhibitory neuron	0.0434849232747118	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Excitatory neuron	Inhibitory neuron	0.225975261981607	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Fibroblast	Inhibitory neuron	0.0558320171297581	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Inhibitory neuron	Inhibitory neuron	0.240039910239443	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
OPC	Inhibitory neuron	0.229756026575017	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Tanycyte	Inhibitory neuron	0.0728987816036569	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Astrocyte	OPC	0.182959047589539	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Avp+ neuron	OPC	0.133048582819046	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Ependymal cell	OPC	0.0411657797645728	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Excitatory neuron	OPC	0.216122580496972	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Fibroblast	OPC	0.0528907886033049	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Inhibitory neuron	OPC	0.229756026575017	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
OPC	OPC	0.219785308743619	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Tanycyte	OPC	0.0691242996456568	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Astrocyte	Tanycyte	0.0557386922539804	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Avp+ neuron	Tanycyte	0.0388818384106734	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Ependymal cell	Tanycyte	0.0111907668834041	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Excitatory neuron	Tanycyte	0.0677543045416969	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Fibroblast	Tanycyte	0.0145073433402036	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Inhibitory neuron	Tanycyte	0.0728987816036569	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
OPC	Tanycyte	0.0691242996456568	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Tanycyte	Tanycyte	0.0191988203639367	NEGR1_NEGR1	AngII	HYP	C57BL/6	AngII 28d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Astrocyte	Excitatory neuron	0.0623696798330379	LRRC4C_NTNG1	AngII	HYP	C57BL/6	AngII 28d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
Avp+ neuron	Excitatory neuron	0.0480901991029556	LRRC4C_NTNG1	AngII	HYP	C57BL/6	AngII 28d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
Excitatory neuron	Excitatory neuron	0.0512577638632062	LRRC4C_NTNG1	AngII	HYP	C57BL/6	AngII 28d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
