seqnames	idx	name	FDR	MeanDiff	cell	species	control	treatment
666.4	deviations	666	Esr1_666	0.166257672741655	-0.0207267171285848	Fibroblast	C57BL/6	Saline 3d	AngII 3d
446.4	deviations	446	Pou4f3_446	0.167579348180797	0.0391716969085389	Fibroblast	C57BL/6	Saline 3d	AngII 3d
21.4	deviations	21	Twist2_21	0.170707329381032	0.0434900216276655	Fibroblast	C57BL/6	Saline 3d	AngII 3d
768.4	deviations	768	Eomes_768	0.170707329381032	0.0410407279859567	Fibroblast	C57BL/6	Saline 3d	AngII 3d
781.4	deviations	781	Tal2_781	0.170707329381032	0.0434900216276655	Fibroblast	C57BL/6	Saline 3d	AngII 3d
810.4	deviations	810	Klf10_810	0.170707329381032	0.0169444444550248	Fibroblast	C57BL/6	Saline 3d	AngII 3d
344.4	deviations	344	Gm5294_344	0.17283839389145	-0.0248320903259081	Fibroblast	C57BL/6	Saline 3d	AngII 3d
370.4	deviations	370	Foxl1_370	0.17283839389145	-0.0248320903259081	Fibroblast	C57BL/6	Saline 3d	AngII 3d
143.4	deviations	143	Klf4_143	0.184674401755107	0.00864731948624966	Fibroblast	C57BL/6	Saline 3d	AngII 3d
310.4	deviations	310	Foxk2_310	0.184674401755107	-0.0302836003504846	Fibroblast	C57BL/6	Saline 3d	AngII 3d
317.4	deviations	317	Foxi1_317	0.184674401755107	-0.0196332777037279	Fibroblast	C57BL/6	Saline 3d	AngII 3d
318.4	deviations	318	Foxi2_318	0.184674401755107	-0.0196332777037279	Fibroblast	C57BL/6	Saline 3d	AngII 3d
319.4	deviations	319	Foxo3_319	0.184674401755107	-0.0302836003504846	Fibroblast	C57BL/6	Saline 3d	AngII 3d
323.4	deviations	323	Foxi3_323	0.184674401755107	-0.0196332777037279	Fibroblast	C57BL/6	Saline 3d	AngII 3d
324.4	deviations	324	Foxk1_324	0.184674401755107	-0.0302836003504846	Fibroblast	C57BL/6	Saline 3d	AngII 3d
340.4	deviations	340	Gm5294_340	0.184674401755107	-0.0196332777037279	Fibroblast	C57BL/6	Saline 3d	AngII 3d
362.4	deviations	362	Foxl1_362	0.184674401755107	-0.0196332777037279	Fibroblast	C57BL/6	Saline 3d	AngII 3d
447.4	deviations	447	Rax_447	0.184674401755107	0.0402215140741589	Fibroblast	C57BL/6	Saline 3d	AngII 3d
476.4	deviations	476	Nobox_476	0.184674401755107	0.0363522465692937	Fibroblast	C57BL/6	Saline 3d	AngII 3d
546.4	deviations	546	Hoxb3_546	0.184674401755107	0.0386878766915983	Fibroblast	C57BL/6	Saline 3d	AngII 3d
615.4	deviations	615	Pou1f1_615	0.184674401755107	0.0438913839213758	Fibroblast	C57BL/6	Saline 3d	AngII 3d
637.4	deviations	637	Naif1_637	0.184674401755107	-0.0655942668733874	Fibroblast	C57BL/6	Saline 3d	AngII 3d
761.4	deviations	761	Tbx4_761	0.184674401755107	0.0398167943430429	Fibroblast	C57BL/6	Saline 3d	AngII 3d
763.4	deviations	763	Tbx1_763	0.184674401755107	0.0261194707306487	Fibroblast	C57BL/6	Saline 3d	AngII 3d
764.4	deviations	764	Tbx5_764	0.184674401755107	0.0398167943430429	Fibroblast	C57BL/6	Saline 3d	AngII 3d
769.4	deviations	769	Tbr1_769	0.184674401755107	0.0351073966565106	Fibroblast	C57BL/6	Saline 3d	AngII 3d
770.4	deviations	770	Tbx10_770	0.184674401755107	0.0261194707306487	Fibroblast	C57BL/6	Saline 3d	AngII 3d
589.4	deviations	589	NP_589	0.186391682180405	0.0293827351548944	Fibroblast	C57BL/6	Saline 3d	AngII 3d
352.4	deviations	352	Gm5294_352	0.19065726893807	-0.0224499780293119	Fibroblast	C57BL/6	Saline 3d	AngII 3d
378.4	deviations	378	Foxl1_378	0.19065726893807	-0.0224499780293119	Fibroblast	C57BL/6	Saline 3d	AngII 3d
479.4	deviations	479	Hoxa1_479	0.19065726893807	0.0394547264888	Fibroblast	C57BL/6	Saline 3d	AngII 3d
521.4	deviations	521	Alx4_521	0.19397520549639	0.0379055274890604	Fibroblast	C57BL/6	Saline 3d	AngII 3d
531.4	deviations	531	Hoxd4_531	0.194262425768616	0.0382604104713477	Fibroblast	C57BL/6	Saline 3d	AngII 3d
547.4	deviations	547	Hoxb13_547	0.195070405941758	0.0299634298718566	Fibroblast	C57BL/6	Saline 3d	AngII 3d
54.4	deviations	54	Figla_54	0.195376956081035	0.0287657318294354	Fibroblast	C57BL/6	Saline 3d	AngII 3d
321.4	deviations	321	Foxo6_321	0.197923615775415	-0.0240107302726058	Fibroblast	C57BL/6	Saline 3d	AngII 3d
381.4	deviations	381	Foxl1_381	0.197923615775415	-0.0111977723905113	Fibroblast	C57BL/6	Saline 3d	AngII 3d
419.4	deviations	419	Alx3_419	0.197923615775415	0.0452352139688105	Fibroblast	C57BL/6	Saline 3d	AngII 3d
454.4	deviations	454	Lhx4_454	0.197923615775415	0.0452352139688105	Fibroblast	C57BL/6	Saline 3d	AngII 3d
490.4	deviations	490	Vsx1_490	0.197923615775415	0.0494186149873767	Fibroblast	C57BL/6	Saline 3d	AngII 3d
563.4	deviations	563	En1_563	0.197923615775415	0.0452352139688105	Fibroblast	C57BL/6	Saline 3d	AngII 3d
535.4	deviations	535	Emx2_535	0.199584109427152	0.03982685408363	Fibroblast	C57BL/6	Saline 3d	AngII 3d
435.4	deviations	435	Irx4_435	0.200093288349623	0.0406058431778632	Fibroblast	C57BL/6	Saline 3d	AngII 3d
760.4	deviations	760	Tbx2_760	0.200093288349623	0.0357855820108641	Fibroblast	C57BL/6	Saline 3d	AngII 3d
567.4	deviations	567	Nkx63_567	0.201673822533954	0.030755189165749	Fibroblast	C57BL/6	Saline 3d	AngII 3d
818.4	deviations	818	Glis3_818	0.201673822533954	-0.0128822581599381	Fibroblast	C57BL/6	Saline 3d	AngII 3d
614.4	deviations	614	Pax6_614	0.204441392039157	0.0389831585748272	Fibroblast	C57BL/6	Saline 3d	AngII 3d
829.4	deviations	829	Foxn3_829	0.205919816441137	-0.0251990345251482	Fibroblast	C57BL/6	Saline 3d	AngII 3d
661.4	deviations	661	Rxrg_661	0.211428720859592	-0.0143878300839724	Fibroblast	C57BL/6	Saline 3d	AngII 3d
811.4	deviations	811	Zfp384_811	0.211604229715756	-0.0299843296298809	Fibroblast	C57BL/6	Saline 3d	AngII 3d
166.4	deviations	166	Ovol1_166	0.214500349057629	0.0353411544018159	Fibroblast	C57BL/6	Saline 3d	AngII 3d
153.4	deviations	153	Patz1_153	0.22048269445397	-0.0084498413612017	Fibroblast	C57BL/6	Saline 3d	AngII 3d
459.4	deviations	459	Lhx3_459	0.221798294643891	0.0377253685241965	Fibroblast	C57BL/6	Saline 3d	AngII 3d
139.4	deviations	139	Zeb1_139	0.228523738199597	0.0231625261123284	Fibroblast	C57BL/6	Saline 3d	AngII 3d
515.4	deviations	515	Lmx1b_515	0.230911976344123	0.0348780053100981	Fibroblast	C57BL/6	Saline 3d	AngII 3d
518.4	deviations	518	Hlx_518	0.230911976344123	0.0348780053100981	Fibroblast	C57BL/6	Saline 3d	AngII 3d
539.4	deviations	539	Prop1_539	0.230911976344123	0.0348780053100981	Fibroblast	C57BL/6	Saline 3d	AngII 3d
475.4	deviations	475	Pax4_475	0.232595318639677	0.055552749661753	Fibroblast	C57BL/6	Saline 3d	AngII 3d
495.4	deviations	495	Hdx_495	0.23840734716491	0.0208053086136715	Fibroblast	C57BL/6	Saline 3d	AngII 3d
108.4	deviations	108	Bach1_108	0.248596009456498	-0.0253740376333591	Fibroblast	C57BL/6	Saline 3d	AngII 3d
187.4	deviations	187	Zic4_187	0.252863562738216	0.0115435934463246	Fibroblast	C57BL/6	Saline 3d	AngII 3d
247.4	deviations	247	Cxxc1_247	0.253130002662476	0.0393168392396295	Fibroblast	C57BL/6	Saline 3d	AngII 3d
47.4	deviations	47	Ptf1a_47	0.253404588980782	-0.0166012141267918	Fibroblast	C57BL/6	Saline 3d	AngII 3d
881.4	deviations	881	Mixl1_881	0.262185043354834	0.0419489342669309	Fibroblast	C57BL/6	Saline 3d	AngII 3d
46.4	deviations	46	Usf1_46	0.263434059350122	0.0260313294660195	Fibroblast	C57BL/6	Saline 3d	AngII 3d
487.4	deviations	487	Pou2f3_487	0.271836470303812	0.029540052751672	Fibroblast	C57BL/6	Saline 3d	AngII 3d
583.4	deviations	583	Hoxd3_583	0.272799838500756	0.0292248125417468	Fibroblast	C57BL/6	Saline 3d	AngII 3d
627.4	deviations	627	Hsf4_627	0.276087998605798	-0.0170317252367603	Fibroblast	C57BL/6	Saline 3d	AngII 3d
25.4	deviations	25	Arnt_25	0.286887103297737	0.029529409321877	Fibroblast	C57BL/6	Saline 3d	AngII 3d
456.4	deviations	456	Lmx1a_456	0.286887103297737	0.037082071341372	Fibroblast	C57BL/6	Saline 3d	AngII 3d
571.4	deviations	571	Gbx1_571	0.286887103297737	0.0354771006785822	Fibroblast	C57BL/6	Saline 3d	AngII 3d
725.4	deviations	725	Sox9_725	0.286887103297737	-0.0317219923353354	Fibroblast	C57BL/6	Saline 3d	AngII 3d
850.4	deviations	850	Nr1h4_850	0.286887103297737	-0.0288541796416057	Fibroblast	C57BL/6	Saline 3d	AngII 3d
851.4	deviations	851	Nr1h5_851	0.286887103297737	-0.0288541796416057	Fibroblast	C57BL/6	Saline 3d	AngII 3d
506.4	deviations	506	Hoxa13_506	0.29275306018232	0.0268508410622551	Fibroblast	C57BL/6	Saline 3d	AngII 3d
39.4	deviations	39	Hes1_39	0.295220554423077	0.020907270823507	Fibroblast	C57BL/6	Saline 3d	AngII 3d
91.4	deviations	91	Max_91	0.295220554423077	0.0304761608762614	Fibroblast	C57BL/6	Saline 3d	AngII 3d
510.4	deviations	510	Hoxa5_510	0.295220554423077	0.0262259712974699	Fibroblast	C57BL/6	Saline 3d	AngII 3d
520.4	deviations	520	Hmx3_520	0.295220554423077	0.0255962857710454	Fibroblast	C57BL/6	Saline 3d	AngII 3d
577.4	deviations	577	Cphx_577	0.295220554423077	0.0158754019210193	Fibroblast	C57BL/6	Saline 3d	AngII 3d
590.4	deviations	590	NP_590	0.295220554423077	0.0255962857710454	Fibroblast	C57BL/6	Saline 3d	AngII 3d
701.4	deviations	701	Nfkb1_701	0.295220554423077	-0.0259963392016575	Fibroblast	C57BL/6	Saline 3d	AngII 3d
9.4	deviations	9	Arid5a_9	0.299132740647968	0.0195554128904503	Fibroblast	C57BL/6	Saline 3d	AngII 3d
729.4	deviations	729	Hmg20b_729	0.301677830552074	-0.0214440141480756	Fibroblast	C57BL/6	Saline 3d	AngII 3d
305.4	deviations	305	Foxj1_305	0.305278633513117	-0.0165293637277134	Fibroblast	C57BL/6	Saline 3d	AngII 3d
335.4	deviations	335	Gm5294_335	0.305278633513117	-0.0165293637277134	Fibroblast	C57BL/6	Saline 3d	AngII 3d
357.4	deviations	357	Foxl1_357	0.305278633513117	-0.0165293637277134	Fibroblast	C57BL/6	Saline 3d	AngII 3d
398.4	deviations	398	Meox1_398	0.305278633513117	0.0260889488306102	Fibroblast	C57BL/6	Saline 3d	AngII 3d
266.4	deviations	266	Elf3_266	0.312905748281629	-0.01738488424055	Fibroblast	C57BL/6	Saline 3d	AngII 3d
59.4	deviations	59	Tcf12_59	0.313665285799448	0.0236278054985004	Fibroblast	C57BL/6	Saline 3d	AngII 3d
498.4	deviations	498	Lbx2_498	0.313665285799448	0.0434022363981986	Fibroblast	C57BL/6	Saline 3d	AngII 3d
534.4	deviations	534	Hoxd9_534	0.313665285799448	0.0214933630133095	Fibroblast	C57BL/6	Saline 3d	AngII 3d
872.4	deviations	872	Wt1_872	0.313812244420199	0.00454823278955114	Fibroblast	C57BL/6	Saline 3d	AngII 3d
37.4	deviations	37	Myc_37	0.3142943915141	0.0183130720109996	Fibroblast	C57BL/6	Saline 3d	AngII 3d
132.4	deviations	132	Nfe2_132	0.3142943915141	-0.0163814068764922	Fibroblast	C57BL/6	Saline 3d	AngII 3d
878.4	deviations	878	Zfp263_878	0.3142943915141	-0.0051907325542595	Fibroblast	C57BL/6	Saline 3d	AngII 3d
169.4	deviations	169	Zfp202_169	0.320267235297444	-0.0183825996049613	Fibroblast	C57BL/6	Saline 3d	AngII 3d
104.4	deviations	104	Fos_104	0.324112168863069	-0.0169448758960595	Fibroblast	C57BL/6	Saline 3d	AngII 3d
380.4	deviations	380	Foxl1_380	0.327623197200243	-0.0114852149249458	Fibroblast	C57BL/6	Saline 3d	AngII 3d
206.4	deviations	206	Osr1_206	0.331733515559469	0.0191407580286396	Fibroblast	C57BL/6	Saline 3d	AngII 3d
693.4	deviations	693	Pax9_693	0.331733515559469	0.02467947865184	Fibroblast	C57BL/6	Saline 3d	AngII 3d
7.4	deviations	7	Arid3a_7	0.337586316342824	0.013043739206469	Fibroblast	C57BL/6	Saline 3d	AngII 3d
288.4	deviations	288	Erf_288	0.34390377942771	-0.0253883729230847	Fibroblast	C57BL/6	Saline 3d	AngII 3d
214.4	deviations	214	Klf1_214	0.344882110544702	0.00995058273417915	Fibroblast	C57BL/6	Saline 3d	AngII 3d
390.4	deviations	390	Grhl1_390	0.347414447808317	0.0231008408917326	Fibroblast	C57BL/6	Saline 3d	AngII 3d
220.4	deviations	220	Zfp637_220	0.348022007636871	-0.0319101283162071	Fibroblast	C57BL/6	Saline 3d	AngII 3d
645.4	deviations	645	Cdc5l_645	0.349412360987407	0.024338545387172	Fibroblast	C57BL/6	Saline 3d	AngII 3d
570.4	deviations	570	Hmx1_570	0.350811485621561	0.0355405999774351	Fibroblast	C57BL/6	Saline 3d	AngII 3d
406.4	deviations	406	Hoxc6_406	0.354926071910107	0.035901640940178	Fibroblast	C57BL/6	Saline 3d	AngII 3d
639.4	deviations	639	Srf_639	0.354926071910107	0.0406533860012507	Fibroblast	C57BL/6	Saline 3d	AngII 3d
844.4	deviations	844	Nr1d1_844	0.354926071910107	-0.0241787456752159	Fibroblast	C57BL/6	Saline 3d	AngII 3d
845.4	deviations	845	Nr1d2_845	0.354926071910107	-0.0241787456752159	Fibroblast	C57BL/6	Saline 3d	AngII 3d
12.4	deviations	12	Setbp1_12	0.355066971808381	-0.087605971419922	Fibroblast	C57BL/6	Saline 3d	AngII 3d
195.4	deviations	195	Zic5_195	0.355066971808381	-0.0114867615351982	Fibroblast	C57BL/6	Saline 3d	AngII 3d
24.4	deviations	24	Myod1_24	0.359663507462696	-0.0153980146952223	Fibroblast	C57BL/6	Saline 3d	AngII 3d
64.4	deviations	64	Atoh7_64	0.371595710160314	0.0433828035989146	Fibroblast	C57BL/6	Saline 3d	AngII 3d
413.4	deviations	413	Vax1_413	0.371595710160314	0.0303710872711095	Fibroblast	C57BL/6	Saline 3d	AngII 3d
424.4	deviations	424	Lhx9_424	0.371595710160314	0.0355643342523482	Fibroblast	C57BL/6	Saline 3d	AngII 3d
500.4	deviations	500	Arx_500	0.371595710160314	0.0355643342523482	Fibroblast	C57BL/6	Saline 3d	AngII 3d
170.4	deviations	170	Zfp282_170	0.372705535824655	-0.0169192764687758	Fibroblast	C57BL/6	Saline 3d	AngII 3d
205.4	deviations	205	Scrt1_205	0.381892993996966	0.020341122655181	Fibroblast	C57BL/6	Saline 3d	AngII 3d
680.4	deviations	680	Nr2f2_680	0.381892993996966	-0.00379813333611852	Fibroblast	C57BL/6	Saline 3d	AngII 3d
150.4	deviations	150	Sp2_150	0.389258193800214	0.00452150823610642	Fibroblast	C57BL/6	Saline 3d	AngII 3d
842.4	deviations	842	Mef2d_842	0.39074316734064	-0.0245699226038243	Fibroblast	C57BL/6	Saline 3d	AngII 3d
882.4	deviations	882	Mef2b_882	0.39074316734064	-0.0245699226038243	Fibroblast	C57BL/6	Saline 3d	AngII 3d
410.4	deviations	410	Evx1_410	0.391277432729783	0.022709854979171	Fibroblast	C57BL/6	Saline 3d	AngII 3d
795.4	deviations	795	Bcl11a_795	0.391277432729783	-0.0110314174961603	Fibroblast	C57BL/6	Saline 3d	AngII 3d
814.4	deviations	814	Bcl11b_814	0.391277432729783	-0.0110314174961603	Fibroblast	C57BL/6	Saline 3d	AngII 3d
860.4	deviations	860	Smad4_860	0.391277432729783	0.0103486897544102	Fibroblast	C57BL/6	Saline 3d	AngII 3d
463.4	deviations	463	Shox2_463	0.397085349076142	0.0199781282624198	Fibroblast	C57BL/6	Saline 3d	AngII 3d
482.4	deviations	482	Isx_482	0.399559218193355	0.0313146908365481	Fibroblast	C57BL/6	Saline 3d	AngII 3d
643.4	deviations	643	Mybl2_643	0.40760272762613	-0.0432011368392939	Fibroblast	C57BL/6	Saline 3d	AngII 3d
313.4	deviations	313	Foxo4_313	0.414198721514315	-0.0185549981288416	Fibroblast	C57BL/6	Saline 3d	AngII 3d
497.4	deviations	497	Vax2_497	0.414198721514315	0.0326213943024109	Fibroblast	C57BL/6	Saline 3d	AngII 3d
619.4	deviations	619	Pou2f1_619	0.414198721514315	0.0350426775670607	Fibroblast	C57BL/6	Saline 3d	AngII 3d
731.4	deviations	731	Sox8_731	0.414198721514315	-0.0194852726242975	Fibroblast	C57BL/6	Saline 3d	AngII 3d
746.4	deviations	746	Sox7_746	0.414198721514315	-0.0194852726242975	Fibroblast	C57BL/6	Saline 3d	AngII 3d
840.4	deviations	840	Pou4f2_840	0.414198721514315	0.0160240633615699	Fibroblast	C57BL/6	Saline 3d	AngII 3d
841.4	deviations	841	Pou4f1_841	0.414198721514315	0.0160240633615699	Fibroblast	C57BL/6	Saline 3d	AngII 3d
50.4	deviations	50	Mycl1_50	0.414661267517977	0.0185105948387964	Fibroblast	C57BL/6	Saline 3d	AngII 3d
65.4	deviations	65	Mycn_65	0.414661267517977	0.0185105948387964	Fibroblast	C57BL/6	Saline 3d	AngII 3d
76.4	deviations	76	Mycs_76	0.414661267517977	0.0185105948387964	Fibroblast	C57BL/6	Saline 3d	AngII 3d
161.4	deviations	161	Osr2_161	0.414661267517977	0.0160196046292826	Fibroblast	C57BL/6	Saline 3d	AngII 3d
308.4	deviations	308	Foxf2_308	0.414661267517977	-0.0253165136564175	Fibroblast	C57BL/6	Saline 3d	AngII 3d
312.4	deviations	312	Foxf1a_312	0.414661267517977	-0.0253165136564175	Fibroblast	C57BL/6	Saline 3d	AngII 3d
361.4	deviations	361	Foxl1_361	0.414661267517977	-0.0120333706813371	Fibroblast	C57BL/6	Saline 3d	AngII 3d
403.4	deviations	403	Hoxc13_403	0.414661267517977	0.0202423394342866	Fibroblast	C57BL/6	Saline 3d	AngII 3d
502.4	deviations	502	Gsx2_502	0.414661267517977	0.0300089772985418	Fibroblast	C57BL/6	Saline 3d	AngII 3d
504.4	deviations	504	Meox2_504	0.414661267517977	0.0331940117611047	Fibroblast	C57BL/6	Saline 3d	AngII 3d
653.4	deviations	653	Pparg_653	0.414694542197819	0.0147239127424906	Fibroblast	C57BL/6	Saline 3d	AngII 3d
172.4	deviations	172	Gfi1b_172	0.419983348003998	0.0198112706621466	Fibroblast	C57BL/6	Saline 3d	AngII 3d
767.4	deviations	767	Tbx20_767	0.419983348003998	0.0251509912196786	Fibroblast	C57BL/6	Saline 3d	AngII 3d
880.4	deviations	880	Foxm1_880	0.419983348003998	-0.0105865156235507	Fibroblast	C57BL/6	Saline 3d	AngII 3d
22.4	deviations	22	Id3_22	0.422658604475612	0.0241404569723448	Fibroblast	C57BL/6	Saline 3d	AngII 3d
28.4	deviations	28	Ahr_28	0.422658604475612	-0.0162419156024025	Fibroblast	C57BL/6	Saline 3d	AngII 3d
35.4	deviations	35	Id4_35	0.422658604475612	0.0241404569723448	Fibroblast	C57BL/6	Saline 3d	AngII 3d
36.4	deviations	36	Ahrr_36	0.422658604475612	-0.0162419156024025	Fibroblast	C57BL/6	Saline 3d	AngII 3d
198.4	deviations	198	Hic1_198	0.422658604475612	-0.0164459383661661	Fibroblast	C57BL/6	Saline 3d	AngII 3d
249.4	deviations	249	Kdm2b_249	0.422658604475612	0.0466727666087218	Fibroblast	C57BL/6	Saline 3d	AngII 3d
339.4	deviations	339	Gm5294_339	0.422658604475612	-0.0135336904723216	Fibroblast	C57BL/6	Saline 3d	AngII 3d
346.4	deviations	346	Gm5294_346	0.422658604475612	-0.0231722852530387	Fibroblast	C57BL/6	Saline 3d	AngII 3d
363.4	deviations	363	Foxl1_363	0.422658604475612	-0.0135336904723216	Fibroblast	C57BL/6	Saline 3d	AngII 3d
372.4	deviations	372	Foxl1_372	0.422658604475612	-0.0231722852530387	Fibroblast	C57BL/6	Saline 3d	AngII 3d
393.4	deviations	393	Lhx2_393	0.422658604475612	0.0293519333904236	Fibroblast	C57BL/6	Saline 3d	AngII 3d
485.4	deviations	485	Irx6_485	0.422658604475612	0.0274667851687173	Fibroblast	C57BL/6	Saline 3d	AngII 3d
616.4	deviations	616	Pou2f2_616	0.422658604475612	0.0324989690941708	Fibroblast	C57BL/6	Saline 3d	AngII 3d
771.4	deviations	771	T_771	0.422658604475612	0.0170944608397667	Fibroblast	C57BL/6	Saline 3d	AngII 3d
808.4	deviations	808	Zbtb7a_808	0.422658604475612	0.0102633181895206	Fibroblast	C57BL/6	Saline 3d	AngII 3d
812.4	deviations	812	Zbtb7c_812	0.422658604475612	0.0102633181895206	Fibroblast	C57BL/6	Saline 3d	AngII 3d
638.4	deviations	638	Mef2c_638	0.427080547613364	-0.0219196174250293	Fibroblast	C57BL/6	Saline 3d	AngII 3d
42.4	deviations	42	Bhlhe22_42	0.428071105782922	0.0336040497561677	Fibroblast	C57BL/6	Saline 3d	AngII 3d
88.4	deviations	88	Tcf4_88	0.428926835175423	0.0190068967069999	Fibroblast	C57BL/6	Saline 3d	AngII 3d
221.4	deviations	221	Scrt2_221	0.428926835175423	0.0182729446888018	Fibroblast	C57BL/6	Saline 3d	AngII 3d
415.4	deviations	415	Phox2a_415	0.428926835175423	0.0221693153956493	Fibroblast	C57BL/6	Saline 3d	AngII 3d
418.4	deviations	418	Phox2b_418	0.428926835175423	0.0221693153956493	Fibroblast	C57BL/6	Saline 3d	AngII 3d
471.4	deviations	471	Lhx5_471	0.428926835175423	0.0310995464608422	Fibroblast	C57BL/6	Saline 3d	AngII 3d
690.4	deviations	690	Nr2f1_690	0.428926835175423	-0.00569799325751567	Fibroblast	C57BL/6	Saline 3d	AngII 3d
600.4	deviations	600	NP_600	0.432535050745489	-0.0297886407490436	Fibroblast	C57BL/6	Saline 3d	AngII 3d
620.4	deviations	620	Pou3f1_620	0.442950271082153	0.0324708752461683	Fibroblast	C57BL/6	Saline 3d	AngII 3d
789.4	deviations	789	Batf3_789	0.442950271082153	-0.0187501012517135	Fibroblast	C57BL/6	Saline 3d	AngII 3d
790.4	deviations	790	Batf_790	0.442950271082153	-0.0187501012517135	Fibroblast	C57BL/6	Saline 3d	AngII 3d
863.4	deviations	863	Smad1_863	0.442950271082153	0.00105264989115171	Fibroblast	C57BL/6	Saline 3d	AngII 3d
883.4	deviations	883	Smad5_883	0.442950271082153	0.00105264989115171	Fibroblast	C57BL/6	Saline 3d	AngII 3d
745.4	deviations	745	Sox21_745	0.444883040284471	-0.0196421060601642	Fibroblast	C57BL/6	Saline 3d	AngII 3d
648.4	deviations	648	Terf2_648	0.446382508763469	0.0113296172711462	Fibroblast	C57BL/6	Saline 3d	AngII 3d
758.4	deviations	758	Stat2_758	0.447446335703242	-0.0106010604563406	Fibroblast	C57BL/6	Saline 3d	AngII 3d
461.4	deviations	461	Meis2_461	0.448073173964089	0.013981579297429	Fibroblast	C57BL/6	Saline 3d	AngII 3d
640.4	deviations	640	Mef2a_640	0.450472246597967	-0.0228425502229334	Fibroblast	C57BL/6	Saline 3d	AngII 3d
128.4	deviations	128	X9430076C15Rik_128	0.454660892830052	-0.0162330366109659	Fibroblast	C57BL/6	Saline 3d	AngII 3d
100.4	deviations	100	Atf6b_100	0.457452621995301	0.0177707449486786	Fibroblast	C57BL/6	Saline 3d	AngII 3d
111.4	deviations	111	Atf6_111	0.457452621995301	0.0177707449486786	Fibroblast	C57BL/6	Saline 3d	AngII 3d
492.4	deviations	492	Barhl2_492	0.457452621995301	0.0225226018241291	Fibroblast	C57BL/6	Saline 3d	AngII 3d
813.4	deviations	813	Mbtps2_813	0.457452621995301	-0.0120506113160405	Fibroblast	C57BL/6	Saline 3d	AngII 3d
875.4	deviations	875	Zfp42_875	0.457452621995301	-0.0120506113160405	Fibroblast	C57BL/6	Saline 3d	AngII 3d
267.4	deviations	267	Etv3_267	0.461240908214682	-0.0227352550272764	Fibroblast	C57BL/6	Saline 3d	AngII 3d
179.4	deviations	179	Mzf1_179	0.463918413468032	-0.0205491160164887	Fibroblast	C57BL/6	Saline 3d	AngII 3d
269.4	deviations	269	Spic_269	0.463918413468032	-0.0101860749149819	Fibroblast	C57BL/6	Saline 3d	AngII 3d
89.4	deviations	89	Arntl_89	0.464616574691503	0.0150172792260167	Fibroblast	C57BL/6	Saline 3d	AngII 3d
595.4	deviations	595	NP_595	0.464616574691503	-0.0278749152684639	Fibroblast	C57BL/6	Saline 3d	AngII 3d
644.4	deviations	644	Myb_644	0.464616574691503	0.011221714171062	Fibroblast	C57BL/6	Saline 3d	AngII 3d
649.4	deviations	649	Mypop_649	0.464616574691503	0.0294577549129575	Fibroblast	C57BL/6	Saline 3d	AngII 3d
727.4	deviations	727	Hbp1_727	0.464616574691503	-0.0154606684965132	Fibroblast	C57BL/6	Saline 3d	AngII 3d
561.4	deviations	561	Pou3f4_561	0.465753719090752	0.0295452498058611	Fibroblast	C57BL/6	Saline 3d	AngII 3d
99.4	deviations	99	Hlf_99	0.467269863618679	-0.0341441725045181	Fibroblast	C57BL/6	Saline 3d	AngII 3d
425.4	deviations	425	Meis1_425	0.467269863618679	0.0108526895058569	Fibroblast	C57BL/6	Saline 3d	AngII 3d
821.4	deviations	821	Ybx2_821	0.467269863618679	-0.0180470973704875	Fibroblast	C57BL/6	Saline 3d	AngII 3d
822.4	deviations	822	Ybx1_822	0.467269863618679	-0.0180470973704875	Fibroblast	C57BL/6	Saline 3d	AngII 3d
823.4	deviations	823	Csda_823	0.467269863618679	-0.0180470973704875	Fibroblast	C57BL/6	Saline 3d	AngII 3d
838.4	deviations	838	Nkx62_838	0.467269863618679	0.0235712094856078	Fibroblast	C57BL/6	Saline 3d	AngII 3d
122.4	deviations	122	Crebzf_122	0.469775836858496	0.0713206446100672	Fibroblast	C57BL/6	Saline 3d	AngII 3d
298.4	deviations	298	Foxj2_298	0.475026645780007	-0.0141044495565389	Fibroblast	C57BL/6	Saline 3d	AngII 3d
300.4	deviations	300	Foxp4_300	0.475026645780007	-0.0141044495565389	Fibroblast	C57BL/6	Saline 3d	AngII 3d
301.4	deviations	301	Foxp2_301	0.475026645780007	-0.0141044495565389	Fibroblast	C57BL/6	Saline 3d	AngII 3d
311.4	deviations	311	Foxp3_311	0.475026645780007	-0.0141044495565389	Fibroblast	C57BL/6	Saline 3d	AngII 3d
412.4	deviations	412	Rhox6_412	0.475026645780007	0.0278643510785	Fibroblast	C57BL/6	Saline 3d	AngII 3d
572.4	deviations	572	Rhox9_572	0.475026645780007	0.0278643510785	Fibroblast	C57BL/6	Saline 3d	AngII 3d
95.4	deviations	95	Usf2_95	0.47980251116769	0.0176561952940411	Fibroblast	C57BL/6	Saline 3d	AngII 3d
282.4	deviations	282	Etv6_282	0.47980251116769	-0.0164896835265853	Fibroblast	C57BL/6	Saline 3d	AngII 3d
351.4	deviations	351	Gm5294_351	0.47980251116769	0.0166432711781015	Fibroblast	C57BL/6	Saline 3d	AngII 3d
377.4	deviations	377	Foxl1_377	0.47980251116769	0.0166432711781015	Fibroblast	C57BL/6	Saline 3d	AngII 3d
154.4	deviations	154	Yy1_154	0.481307540036119	-0.0106839559002972	Fibroblast	C57BL/6	Saline 3d	AngII 3d
