GroupID	Category	Term	Description	LogP	Log(q-value)	InTerm_InList	Genes	Symbols	cluster	category_mod	pathway
1_Member	GO Biological Processes	GO:0048144	fibroblast proliferation	-3.33528557942325	-2.38217391197709	12/42	857,2099,2255,2648,2876,3265,5052,7157,10060,10933,56034,92689	CAV1,ESR1,FGF10,KAT2A,GPX1,HRAS,PRDX1,TP53,ABCC9,MORF4L1,PDGFC,FAM114A1	C4	GO	fibroblast proliferation (GO)
1_Member	GO Biological Processes	GO:0060391	positive regulation of SMAD protein signal transduction	-3.33528557942325	-2.38217391197709	12/42	90,92,652,654,655,1601,2022,3624,7042,7048,7049,25970	ACVR1,ACVR2A,BMP4,BMP6,BMP7,DAB2,ENG,INHBA,TGFB2,TGFBR2,TGFBR3,SH2B1	C4	GO	positive regulation of SMAD protein signal transduction (GO)
1_Member	Reactome Gene Sets	R-HSA-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	-3.33528557942325	-2.38217391197709	12/42	111,112,2778,2783,3709,3745,5566,5573,5575,5577,10411,55970	ADCY5,ADCY6,GNAS,GNB2,ITPR2,KCNB1,PRKACA,PRKAR1A,PRKAR1B,PRKAR2B,RAPGEF3,GNG12	C4	Reactome	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion (Reactome)
1_Member	GO Biological Processes	GO:0034219	carbohydrate transmembrane transport	-3.32906190781794	-2.37712800234865	15/60	32,364,1500,5467,6272,6517,6526,53916,55314,55974,85414,125206,154091,282679,376497	ACACB,AQP7,CTNND1,PPARD,SORT1,SLC2A4,SLC5A3,RAB4B,TMEM144,SLC50A1,SLC45A3,SLC5A10,SLC2A12,AQP11,SLC27A1	C4	GO	carbohydrate transmembrane transport (GO)
1_Member	GO Biological Processes	GO:0060135	maternal process involved in female pregnancy	-3.32906190781794	-2.37712800234865	15/60	285,682,875,1508,2099,3675,5467,5469,6781,7026,7421,10370,51673,55870,64478	ANGPT2,BSG,CBS,CTSB,ESR1,ITGA3,PPARD,MED1,STC1,NR2F2,VDR,CITED2,TPPP3,ASH1L,CSMD1	C4	GO	maternal process involved in female pregnancy (GO)
1_Member	Reactome Gene Sets	R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	-3.32906190781794	-2.37712800234865	15/60	649,977,1282,1284,1285,1292,1293,1295,1301,1306,1508,7373,50509,80781,85301	BMP1,CD151,COL4A1,COL4A2,COL4A3,COL6A2,COL6A3,COL8A1,COL11A1,COL15A1,CTSB,COL14A1,COL5A3,COL18A1,COL27A1	C4	Reactome	Assembly of collagen fibrils and other multimeric structures (Reactome)
1_Member	GO Biological Processes	GO:0003171	atrioventricular valve development	-3.32802763878906	-2.37712800234865	10/31	90,2626,4091,4194,4851,6586,7042,7048,57057,161882	ACVR1,GATA4,SMAD6,MDM4,NOTCH1,SLIT3,TGFB2,TGFBR2,TBX20,ZFPM1	C4	GO	atrioventricular valve development (GO)
1_Member	GO Biological Processes	GO:0070723	response to cholesterol	-3.32802763878906	-2.37712800234865	10/31	19,20,1605,3624,4040,4779,7048,10654,57655,114881	ABCA1,ABCA2,DAG1,INHBA,LRP6,NFE2L1,TGFBR2,PMVK,GRAMD1A,OSBPL7	C4	GO	response to cholesterol (GO)
1_Member	GO Biological Processes	GO:0090162	establishment of epithelial cell polarity	-3.32802763878906	-2.37712800234865	10/31	387,998,2195,3280,4649,4983,9267,56288,85302,123016	RHOA,CDC42,FAT1,HES1,MYO9A,OPHN1,CYTH1,PARD3,FBF1,TTC8	C4	GO	establishment of epithelial cell polarity (GO)
1_Member	Canonical Pathways	M213	PID AR NONGENOMIC PATHWAY	-3.32802763878906	-2.37712800234865	10/31	998,2773,3265,5295,5335,5594,5605,5747,5879,23236	CDC42,GNAI3,HRAS,PIK3R1,PLCG1,MAPK1,MAP2K2,PTK2,RAC1,PLCB1	C4	Canonical	PID AR NONGENOMIC PATHWAY (Canonical)
1_Member	Reactome Gene Sets	R-HSA-182971	EGFR downregulation	-3.32802763878906	-2.37712800234865	10/31	998,1956,2060,5774,5782,7311,7316,9146,10252,10254	CDC42,EGFR,EPS15,PTPN3,PTPN12,UBA52,UBC,HGS,SPRY1,STAM2	C4	Reactome	EGFR downregulation (Reactome)
1_Member	Reactome Gene Sets	R-HSA-201451	Signaling by BMP	-3.32802763878906	-2.37712800234865	10/31	92,93,658,3623,3624,4091,4092,6497,7049,64750	ACVR2A,ACVR2B,BMPR1B,INHA,INHBA,SMAD6,SMAD7,SKI,TGFBR3,SMURF2	C4	Reactome	Signaling by BMP (Reactome)
1_Member	Reactome Gene Sets	R-HSA-4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane	-3.32802763878906	-2.37712800234865	10/31	857,1455,1499,1855,4040,4041,5519,5525,5528,5529	CAV1,CSNK1G2,CTNNB1,DVL1,LRP6,LRP5,PPP2R1B,PPP2R5A,PPP2R5D,PPP2R5E	C4	Reactome	Disassembly of the destruction complex and recruitment of AXIN to the membrane (Reactome)
1_Member	Reactome Gene Sets	R-HSA-5654687	Downstream signaling of activated FGFR1	-3.32802763878906	-2.37712800234865	10/31	2254,2255,2260,2549,3265,5295,5335,5781,6464,23768	FGF9,FGF10,FGFR1,GAB1,HRAS,PIK3R1,PLCG1,PTPN11,SHC1,FLRT2	C4	Reactome	Downstream signaling of activated FGFR1 (Reactome)
1_Member	Reactome Gene Sets	R-HSA-9764260	Regulation of Expression and Function of Type II Classical Cadherins	-3.32802763878906	-2.37712800234865	10/31	1009,1499,1500,3224,3728,6667,9839,23112,27161,56978	CDH11,CTNNB1,CTNND1,HOXC8,JUP,SP1,ZEB2,TNRC6B,AGO2,PRDM8	C4	Reactome	Regulation of Expression and Function of Type II Classical Cadherins (Reactome)
1_Member	GO Biological Processes	GO:0000819	sister chromatid segregation	-3.32017070745192	-2.36945489936639	28/149	387,1062,2801,3619,5501,5925,7153,7273,7283,8379,8850,10051,10270,10524,10726,23411,26073,27436,51115,51203,56155,79884,84142,91782,129563,348235,387893,440145	RHOA,CENPE,GOLGA2,INCENP,PPP1CC,RB1,TOP2A,TTN,TUBG1,MAD1L1,KAT2B,SMC4,AKAP8,KAT5,NUDC,SIRT1,POLDIP2,EML4,RMDN1,NUSAP1,TEX14,MAP9,ABRAXAS1,CHMP7,DIS3L2,SKA2,KMT5A,MZT1	C4	GO	sister chromatid segregation (GO)
1_Member	GO Biological Processes	GO:0009395	phospholipid catabolic process	-3.31766941862855	-2.36732103398448	13/48	5168,5335,5337,7941,8398,23236,23659,55512,64850,79153,284161,375775,100137049	ENPP2,PLCG1,PLD1,PLA2G7,PLA2G6,PLCB1,PLA2G15,SMPD3,ETNPPL,GDPD3,GDPD1,PNPLA7,PLA2G4B	C4	GO	phospholipid catabolic process (GO)
1_Member	Reactome Gene Sets	R-HSA-9925563	Developmental Lineage of Pancreatic Ductal Cells	-3.31766941862855	-2.36732103398448	13/48	760,1080,1301,2335,2626,3911,3913,3915,6928,8671,10413,50509,85301	CA2,CFTR,COL11A1,FN1,GATA4,LAMA5,LAMB2,LAMC1,HNF1B,SLC4A4,YAP1,COL5A3,COL27A1	C4	Reactome	Developmental Lineage of Pancreatic Ductal Cells (Reactome)
1_Member	GO Biological Processes	GO:0002011	morphogenesis of an epithelial sheet	-3.31718831998006	-2.36720704819125	14/54	182,387,655,780,977,1605,1855,1954,3214,3693,4851,6868,55327,57057	JAG1,RHOA,BMP7,DDR1,CD151,DAG1,DVL1,MEGF8,HOXB4,ITGB5,NOTCH1,ADAM17,LIN7C,TBX20	C4	GO	morphogenesis of an epithelial sheet (GO)
1_Member	GO Biological Processes	GO:0050771	negative regulation of axonogenesis	-3.31718831998006	-2.36720704819125	14/54	393,1020,1949,4038,5663,6259,6405,8829,9037,9706,10500,53335,55558,56963	ARHGAP4,CDK5,EFNB3,LRP4,PSEN1,RYK,SEMA3F,NRP1,SEMA5A,ULK2,SEMA6C,BCL11A,PLXNA3,RGMA	C4	GO	negative regulation of axonogenesis (GO)
1_Member	Reactome Gene Sets	R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	-3.3131483339119	-2.36335050224488	19/86	5682,5685,5686,5687,5692,5695,5702,5706,5708,5713,5718,7311,7316,7979,8742,8945,9020,11047,23291	PSMA1,PSMA4,PSMA5,PSMA6,PSMB4,PSMB7,PSMC3,PSMC6,PSMD2,PSMD7,PSMD12,UBA52,UBC,SEM1,TNFSF12,BTRC,MAP3K14,ADRM1,FBXW11	C4	Reactome	TNFR2 non-canonical NF-kB pathway (Reactome)
1_Member	GO Biological Processes	GO:0001502	cartilage condensation	-3.30904200513584	-2.36034319003651	8/21	649,658,1301,4256,5310,6660,7042,55553	BMP1,BMPR1B,COL11A1,MGP,PKD1,SOX5,TGFB2,SOX6	C4	GO	cartilage condensation (GO)
1_Member	GO Biological Processes	GO:0070977	bone maturation	-3.30904200513584	-2.36034319003651	8/21	387,2131,5364,7059,7704,11173,57560,64131	RHOA,EXT1,PLXNB1,THBS3,ZBTB16,ADAMTS7,IFT80,XYLT1	C4	GO	bone maturation (GO)
1_Member	GO Biological Processes	GO:0099054	presynapse assembly	-3.30904200513584	-2.36034319003651	8/21	1855,4038,5789,8927,9378,27253,53942,57555	DVL1,LRP4,PTPRD,BSN,NRXN1,PCDH17,CNTN5,NLGN2	C4	GO	presynapse assembly (GO)
1_Member	Reactome Gene Sets	R-HSA-4641263	Regulation of FZD by ubiquitination	-3.30904200513584	-2.36034319003651	8/21	4040,4041,7311,7316,54894,59352,84133,84870	LRP6,LRP5,UBA52,UBC,RNF43,LGR6,ZNRF3,RSPO3	C4	Reactome	Regulation of FZD by ubiquitination (Reactome)
1_Member	Reactome Gene Sets	R-HSA-5620916	VxPx cargo-targeting to cilium	-3.30904200513584	-2.36034319003651	8/21	378,4218,5310,5311,8729,11336,54536,117177	ARF4,RAB8A,PKD1,PKD2,GBF1,EXOC3,EXOC6,RAB3IP	C4	Reactome	VxPx cargo-targeting to cilium (Reactome)
1_Member	Reactome Gene Sets	R-HSA-70895	Branched-chain amino acid catabolism	-3.30904200513584	-2.36034319003651	8/21	38,586,593,594,3712,9673,11112,26275	ACAT1,BCAT1,BCKDHA,BCKDHB,IVD,SLC25A44,HIBADH,HIBCH	C4	Reactome	Branched-chain amino acid catabolism (Reactome)
1_Member	GO Biological Processes	GO:0006836	neurotransmitter transport	-3.30638258139935	-2.35786666564233	27/142	1020,1855,2054,2914,5663,6533,6582,6616,6812,6833,6844,6854,6857,8224,9378,9381,9783,10497,22987,22999,23025,23513,55327,57084,57586,80331,112755	CDK5,DVL1,STX2,GRM4,PSEN1,SLC6A6,SLC22A2,SNAP25,STXBP1,ABCC8,VAMP2,SYN2,SYT1,SYN3,NRXN1,OTOF,RIMS3,UNC13B,SV2C,RIMS1,UNC13A,SCRIB,LIN7C,SLC17A6,SYT13,DNAJC5,STX1B	C4	GO	neurotransmitter transport (GO)
1_Member	GO Biological Processes	GO:2000144	positive regulation of DNA-templated transcription initiation	-3.30366001271304	-2.3553269193043	17/73	3725,4286,4790,4831,5469,5706,6874,6877,6884,6928,7157,9412,29079,55832,80306,90390,219541	JUN,MITF,NFKB1,NME2,MED1,PSMC6,TAF4,TAF5,TAF13,HNF1B,TP53,MED21,MED4,CAND1,MED28,MED30,MED19	C4	GO	positive regulation of DNA-templated transcription initiation (GO)
1_Member	GO Biological Processes	GO:0006972	hyperosmotic response	-3.30038248975093	-2.35387339936735	9/26	231,2056,2547,5879,6558,9181,10725,59341,65125	AKR1B1,EPO,XRCC6,RAC1,SLC12A2,ARHGEF2,NFAT5,TRPV4,WNK1	C4	GO	hyperosmotic response (GO)
1_Member	GO Biological Processes	GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	-3.30038248975093	-2.35387339936735	9/26	287,775,845,1756,2280,2281,5566,6262,6546	ANK2,CACNA1C,CASQ2,DMD,FKBP1A,FKBP1B,PRKACA,RYR2,SLC8A1	C4	GO	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO)
1_Member	GO Biological Processes	GO:0016601	Rac protein signal transduction	-3.30038248975093	-2.35387339936735	9/26	1012,5879,10152,10160,10163,11188,23191,80005,85440	CDH13,RAC1,ABI2,FARP1,WASF2,NISCH,CYFIP1,DOCK5,DOCK7	C4	GO	Rac protein signal transduction (GO)
1_Member	GO Biological Processes	GO:0036344	platelet morphogenesis	-3.30038248975093	-2.35387339936735	9/26	87,842,4208,4237,5781,5795,7171,8314,161882	ACTN1,CASP9,MEF2C,MFAP2,PTPN11,PTPRJ,TPM4,BAP1,ZFPM1	C4	GO	platelet morphogenesis (GO)
1_Member	GO Biological Processes	GO:1901380	negative regulation of potassium ion transmembrane transport	-3.30038248975093	-2.35387339936735	9/26	274,288,857,3784,4734,7881,9992,11060,23327	BIN1,ANK3,CAV1,KCNQ1,NEDD4,KCNAB1,KCNE2,WWP2,NEDD4L	C4	GO	negative regulation of potassium ion transmembrane transport (GO)
1_Member	GO Biological Processes	GO:1902455	negative regulation of stem cell population maintenance	-3.30038248975093	-2.35387339936735	9/26	655,3621,5076,5926,6928,7849,79595,80312,84312	BMP7,ING1,PAX2,ARID4A,HNF1B,PAX8,SAP130,TET1,BRMS1L	C4	GO	negative regulation of stem cell population maintenance (GO)
1_Member	GO Biological Processes	GO:2000737	negative regulation of stem cell differentiation	-3.30038248975093	-2.35387339936735	9/26	182,678,3280,4851,5978,6774,10413,25920,51441	JAG1,ZFP36L2,HES1,NOTCH1,REST,STAT3,YAP1,NELFB,YTHDF2	C4	GO	negative regulation of stem cell differentiation (GO)
1_Member	Canonical Pathways	M20	PID P38 MKK3 6PATHWAY	-3.30038248975093	-2.35387339936735	9/26	472,1647,4214,5879,10454,10912,23118,51347,83605	ATM,GADD45A,MAP3K1,RAC1,TAB1,GADD45G,TAB2,TAOK3,CCM2	C4	Canonical	PID P38 MKK3 6PATHWAY (Canonical)
1_Member	Canonical Pathways	M226	PID VEGFR1 PATHWAY	-3.30038248975093	-2.35387339936735	9/26	857,4690,5295,5335,5566,5594,5781,7422,8829	CAV1,NCK1,PIK3R1,PLCG1,PRKACA,MAPK1,PTPN11,VEGFA,NRP1	C4	Canonical	PID VEGFR1 PATHWAY (Canonical)
1_Member	Reactome Gene Sets	R-HSA-1368108	BMAL1:CLOCK,NPAS2 activates circadian expression	-3.30038248975093	-2.35387339936735	9/26	1387,4862,5054,5469,6604,10135,10498,79718,80205	CREBBP,NPAS2,SERPINE1,MED1,SMARCD3,NAMPT,CARM1,TBL1XR1,CHD9	C4	Reactome	BMAL1:CLOCK,NPAS2 activates circadian expression (Reactome)
1_Member	GO Biological Processes	GO:0042773	ATP synthesis coupled electron transport	-3.29468254964857	-2.34835543893743	20/93	1337,1537,4695,4713,4716,4722,4724,4728,4731,6389,7384,7388,9377,23788,27089,29103,29796,51103,55967,374291	COX6A1,CYC1,NDUFA2,NDUFB7,NDUFB10,NDUFS3,NDUFS4,NDUFS8,NDUFV3,SDHA,UQCRC1,UQCRH,COX5A,MTCH2,UQCRQ,DNAJC15,UQCR10,NDUFAF1,NDUFA12,NDUFS7	C4	GO	ATP synthesis coupled electron transport (GO)
1_Member	GO Biological Processes	GO:0008544	epidermis development	-3.28059586338239	-2.33445065612182	53/345	182,427,488,596,652,1499,1832,1956,2131,2255,2260,2263,2319,2355,2778,3280,3488,3624,3664,3714,3784,3911,4038,4851,4904,5048,5154,5339,5469,5530,5879,5978,7042,8861,9314,9497,10413,23022,23513,25861,25932,26133,26524,28514,29841,51057,56910,59344,60485,64834,80736,92344,340481	JAG1,ASAH1,ATP2A2,BCL2,BMP4,CTNNB1,DSP,EGFR,EXT1,FGF10,FGFR1,FGFR2,FLOT2,FOSL2,GNAS,HES1,IGFBP5,INHBA,IRF6,JAG2,KCNQ1,LAMA5,LRP4,NOTCH1,YBX1,PAFAH1B1,PDGFA,PLEC,MED1,PPP3CA,RAC1,REST,TGFB2,LDB1,KLF4,SLC4A7,YAP1,PALLD,SCRIB,WHRN,CLIC4,TRPC4AP,LATS2,DLL1,GRHL1,WDPCP,STARD7,ALOXE3,SAV1,ELOVL1,SLC44A4,GORAB,ZDHHC21	C4	GO	epidermis development (GO)
1_Member	Reactome Gene Sets	R-HSA-9820952	Respiratory Syncytial Virus Infection Pathway	-3.27928708793414	-2.33332370796612	24/121	1387,1956,2262,3480,3661,4131,5469,5499,5500,5501,5868,5869,5878,6773,7311,7316,7514,9412,10082,29079,64135,80306,90390,219541	CREBBP,EGFR,GPC5,IGF1R,IRF3,MAP1B,MED1,PPP1CA,PPP1CB,PPP1CC,RAB5A,RAB5B,RAB5C,STAT2,UBA52,UBC,XPO1,MED21,GPC6,MED4,IFIH1,MED28,MED30,MED19	C4	Reactome	Respiratory Syncytial Virus Infection Pathway (Reactome)
1_Member	GO Biological Processes	GO:0033045	regulation of sister chromatid segregation	-3.27740786822656	-2.3316262394568	22/107	472,701,1062,1063,3619,5925,6595,6597,6599,6604,8289,8379,8850,9275,10524,23411,51433,51776,55755,56155,56984,57492	ATM,BUB1B,CENPE,CENPF,INCENP,RB1,SMARCA2,SMARCA4,SMARCC1,SMARCD3,ARID1A,MAD1L1,KAT2B,BCL7B,KAT5,SIRT1,ANAPC5,MAP3K20,CDK5RAP2,TEX14,PSMG2,ARID1B	C4	GO	regulation of sister chromatid segregation (GO)
1_Member	GO Biological Processes	GO:0051276	chromosome organization	-3.27228018399987	-2.32679048639589	66/453	387,472,701,1062,1063,2547,2801,2959,3619,4678,4882,5499,5501,5519,5528,5889,5925,6117,6672,6934,7015,7153,7157,7273,7283,7917,8379,8607,8850,8861,9134,10051,10111,10270,10524,10726,10919,11073,23047,23353,23411,26073,27436,51115,51203,51547,53918,55183,55795,55839,56155,79884,80198,84142,84444,91782,116447,129563,152485,201161,283899,348235,387893,401541,440145,101928601	RHOA,ATM,BUB1B,CENPE,CENPF,XRCC6,GOLGA2,GTF2B,INCENP,NASP,NPR2,PPP1CA,PPP1CC,PPP2R1B,PPP2R5D,RAD51C,RB1,RPA1,SP100,TCF7L2,TERT,TOP2A,TP53,TTN,TUBG1,BAG6,MAD1L1,RUVBL1,KAT2B,LDB1,CCNE2,SMC4,RAD50,AKAP8,KAT5,NUDC,EHMT2,TOPBP1,PDS5B,SUN1,SIRT1,POLDIP2,EML4,RMDN1,NUSAP1,SIRT7,PELO,RIF1,PCID2,CENPN,TEX14,MAP9,MUS81,ABRAXAS1,DOT1L,CHMP7,TOP1MT,DIS3L2,ZNF827,CENPV,INO80E,SKA2,KMT5A,CENPP,MZT1,MEI4	C4	GO	chromosome organization (GO)
1_Member	GO Biological Processes	GO:0061572	actin filament bundle organization	-3.27202731750035	-2.32679048639589	16/67	87,387,408,800,1785,1809,2006,3693,4739,5074,7798,9124,9839,10580,51474,221692	ACTN1,RHOA,ARRB1,CALD1,DNM2,DPYSL3,ELN,ITGB5,NEDD9,PAWR,LUZP1,PDLIM1,ZEB2,SORBS1,LIMA1,PHACTR1	C4	GO	actin filament bundle organization (GO)
1_Member	Canonical Pathways	M105	PID TELOMERASE PATHWAY	-3.27202731750035	-2.32679048639589	16/67	472,595,1027,1956,2099,2547,3725,4149,4790,5594,6667,7015,7026,7531,8658,10111	ATM,CCND1,CDKN1B,EGFR,ESR1,XRCC6,JUN,MAX,NFKB1,MAPK1,SP1,TERT,NR2F2,YWHAE,TNKS,RAD50	C4	Canonical	PID TELOMERASE PATHWAY (Canonical)
1_Member	GO Biological Processes	GO:1904377	positive regulation of protein localization to cell periphery	-3.27019619120673	-2.32514080755922	18/80	493,1739,1956,1981,2035,2037,2042,3675,3799,4035,5295,5581,6711,8554,9378,10580,27237,342667	ATP2B4,DLG1,EGFR,EIF4G1,EPB41,EPB41L2,EPHA3,ITGA3,KIF5B,LRP1,PIK3R1,PRKCE,SPTBN1,PIAS1,NRXN1,SORBS1,ARHGEF16,STAC2	C4	GO	positive regulation of protein localization to cell periphery (GO)
1_Member	GO Biological Processes	GO:0010893	positive regulation of steroid biosynthetic process	-3.26389317889358	-2.32010580923271	11/37	654,1601,3638,5105,5447,5562,5566,5594,6720,51141,115330	BMP6,DAB2,INSIG1,PCK1,POR,PRKAA1,PRKACA,MAPK1,SREBF1,INSIG2,GPR146	C4	GO	positive regulation of steroid biosynthetic process (GO)
1_Member	GO Biological Processes	GO:0032350	regulation of hormone metabolic process	-3.26389317889358	-2.32010580923271	11/37	405,476,654,1601,2625,5447,5978,6934,7849,9563,10273	ARNT,ATP1A1,BMP6,DAB2,GATA3,POR,REST,TCF7L2,PAX8,H6PD,STUB1	C4	GO	regulation of hormone metabolic process (GO)
1_Member	GO Biological Processes	GO:0048048	embryonic eye morphogenesis	-3.26389317889358	-2.32010580923271	11/37	655,2201,2202,4237,5076,5629,5915,6909,6935,10370,84678	BMP7,FBN2,EFEMP1,MFAP2,PAX2,PROX1,RARB,TBX2,ZEB1,CITED2,KDM2B	C4	GO	embryonic eye morphogenesis (GO)
1_Member	GO Biological Processes	GO:1901099	negative regulation of signal transduction in absence of ligand	-3.26389317889358	-2.32010580923271	11/37	596,2070,2138,2255,2534,3084,4170,5607,7001,7015,9314	BCL2,EYA4,EYA1,FGF10,FYN,NRG1,MCL1,MAP2K5,PRDX2,TERT,KLF4	C4	GO	negative regulation of signal transduction in absence of ligand (GO)
1_Member	GO Biological Processes	GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	-3.26389317889358	-2.32010580923271	11/37	596,2070,2138,2255,2534,3084,4170,5607,7001,7015,9314	BCL2,EYA4,EYA1,FGF10,FYN,NRG1,MCL1,MAP2K5,PRDX2,TERT,KLF4	C4	GO	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO)
1_Member	Reactome Gene Sets	R-HSA-1660661	Sphingolipid de novo biosynthesis	-3.26389317889358	-2.32010580923271	11/37	1455,4363,5587,9217,10087,56848,80777,91012,94103,171546,259230	CSNK1G2,ABCC1,PRKD1,VAPB,CERT1,SPHK2,CYB5B,CERS5,ORMDL3,SPTSSA,SGMS1	C4	Reactome	Sphingolipid de novo biosynthesis (Reactome)
1_Member	Reactome Gene Sets	R-HSA-9029569	NR1H3 &amp; NR1H2 regulate gene expression linked to cholesterol transport and efflux	-3.26389317889358	-2.32010580923271	11/37	19,348,2874,9612,10062,10123,23028,23112,27161,79718,80820	ABCA1,APOE,GPS2,NCOR2,NR1H3,ARL4C,KDM1A,TNRC6B,AGO2,TBL1XR1,EEPD1	C4	Reactome	NR1H3 &amp; NR1H2 regulate gene expression linked to cholesterol transport and efflux (Reactome)
1_Member	GO Biological Processes	GO:1903038	negative regulation of leukocyte cell-cell adhesion	-3.26123057430478	-2.31780481539078	30/165	384,604,652,868,1051,1445,1739,2737,4092,5074,5562,5573,5781,6387,6522,6776,7001,8379,9314,9655,9750,23240,23376,23513,30009,51043,53833,65125,81545,375056	ARG2,BCL6,BMP4,CBLB,CEBPB,CSK,DLG1,GLI3,SMAD7,PAWR,PRKAA1,PRKAR1A,PTPN11,CXCL12,SLC4A2,STAT5A,PRDX2,MAD1L1,KLF4,SOCS5,RIPOR2,TMEM131L,UFL1,SCRIB,TBX21,ZBTB7B,IL20RB,WNK1,FBXO38,MIA3	C4	GO	negative regulation of leukocyte cell-cell adhesion (GO)
1_Member	Reactome Gene Sets	R-HSA-9917777	Epigenetic regulation by WDR5-containing histone modifying complexes	-3.26123057430478	-2.31780481539078	30/165	1020,1387,2648,2874,4023,5468,5469,5925,6319,8085,8850,9612,10891,22822,23067,23175,23411,26009,29079,51230,51562,55689,57104,79611,79718,84649,90390,112869,284058,729359	CDK5,CREBBP,KAT2A,GPS2,LPL,PPARG,MED1,RB1,SCD,KMT2D,KAT2B,NCOR2,PPARGC1A,PHLDA1,SETD1B,LPIN1,SIRT1,ZZZ3,MED4,PHF20,MBIP,YEATS2,PNPLA2,ACSS3,TBL1XR1,DGAT2,MED30,SGF29,KANSL1,PLIN4	C4	Reactome	Epigenetic regulation by WDR5-containing histone modifying complexes (Reactome)
1_Member	GO Biological Processes	GO:0009299	mRNA transcription	-3.24672707849767	-2.3040236390548	15/61	468,1655,2034,3661,5468,5469,6720,6774,6874,6877,6884,7157,7421,10062,64135	ATF4,DDX5,EPAS1,IRF3,PPARG,MED1,SREBF1,STAT3,TAF4,TAF5,TAF13,TP53,VDR,NR1H3,IFIH1	C4	GO	mRNA transcription (GO)
1_Member	GO Biological Processes	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	-3.24672707849767	-2.3040236390548	15/61	472,5562,6502,8945,23194,23291,23376,26232,26234,54461,55101,64839,81545,84961,201163	ATM,PRKAA1,SKP2,BTRC,FBXL7,FBXW11,UFL1,FBXO2,FBXL5,FBXW5,DMAC2,FBXL17,FBXO38,FBXL20,FLCN	C4	GO	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO)
1_Member	GO Biological Processes	GO:0043543	protein acylation	-3.24672707849767	-2.3040236390548	15/61	1387,2648,2959,4836,5495,7917,8850,9027,10524,23411,79612,79903,79969,84243,340481	CREBBP,KAT2A,GTF2B,NMT1,PPM1B,BAG6,KAT2B,NAT8,KAT5,SIRT1,NAA16,NAA60,ATAT1,ZDHHC18,ZDHHC21	C4	GO	protein acylation (GO)
1_Member	Reactome Gene Sets	R-HSA-198725	Nuclear Events (kinase and transcription factor activation)	-3.24672707849767	-2.3040236390548	15/61	466,1020,1785,3400,3727,4205,4208,4664,5519,5528,5594,5978,6195,6196,6236	ATF1,CDK5,DNM2,ID4,JUND,MEF2A,MEF2C,NAB1,PPP2R1B,PPP2R5D,MAPK1,REST,RPS6KA1,RPS6KA2,RRAD	C4	Reactome	Nuclear Events (kinase and transcription factor activation) (Reactome)
1_Member	GO Biological Processes	GO:0051282	regulation of sequestering of calcium ion	-3.24386954404915	-2.30134649691704	26/136	287,775,845,1756,2280,2281,3064,3709,5311,5332,5334,5335,5566,5581,5587,6262,6263,6546,7220,23236,51196,55636,57158,57338,84959,219931	ANK2,CACNA1C,CASQ2,DMD,FKBP1A,FKBP1B,HTT,ITPR2,PKD2,PLCB4,PLCL1,PLCG1,PRKACA,PRKCE,PRKD1,RYR2,RYR3,SLC8A1,TRPC1,PLCB1,PLCE1,CHD7,JPH2,JPH3,UBASH3B,TPCN2	C4	GO	regulation of sequestering of calcium ion (GO)
1_Member	GO Biological Processes	GO:0050905	neuromuscular process	-3.23756484922405	-2.29522211950449	31/173	111,1312,1496,1742,1855,1909,4130,4625,4882,5048,5978,6833,7134,7140,7273,9378,23261,23336,25953,26058,51324,51542,57338,57555,57731,64478,79641,85358,119032,256471,342667	ADCY5,COMT,CTNNA2,DLG4,DVL1,EDNRA,MAP1A,MYH7,NPR2,PAFAH1B1,REST,ABCC8,TNNC1,TNNT3,TTN,NRXN1,CAMTA1,SYNM,PNKD,GIGYF2,SPG21,VPS54,JPH3,NLGN2,SPTBN4,CSMD1,ROGDI,SHANK3,BORCS7,MFSD8,STAC2	C4	GO	neuromuscular process (GO)
1_Member	GO Biological Processes	GO:0001953	negative regulation of cell-matrix adhesion	-3.23284892058739	-2.29104669433761	12/43	182,604,3204,5054,5295,8751,9270,10395,55966,57799,90102,340485	JAG1,BCL6,HOXA7,SERPINE1,PIK3R1,ADAM15,ITGB1BP1,DLC1,AJAP1,RAB40C,PHLDB2,ACER2	C4	GO	negative regulation of cell-matrix adhesion (GO)
1_Member	GO Biological Processes	GO:1902305	regulation of sodium ion transmembrane transport	-3.23284892058739	-2.29104669433761	12/43	81,481,483,493,1739,1756,5581,5774,6324,23327,53826,65125	ACTN4,ATP1B1,ATP1B3,ATP2B4,DLG1,DMD,PRKCE,PTPN3,SCN1B,NEDD4L,FXYD6,WNK1	C4	GO	regulation of sodium ion transmembrane transport (GO)
